loss,lr,acc
0.05792543664574623,3.999743370402053e-05,0.5
0.09877927601337433,3.999486740804106e-05,0.25
0.11503942310810089,3.9992301112061594e-05,0.1875
0.1124885156750679,3.998973481608212e-05,0.3125
0.08742670714855194,3.998716852010265e-05,0.3125
0.11553671211004257,3.9984602224123185e-05,0.125
0.13199050724506378,3.998203592814371e-05,0.25
0.11395085602998734,3.9979469632164244e-05,0.1875
0.12834130227565765,3.997690333618476e-05,0.125
0.08544959127902985,3.997433704020531e-05,0.375
0.10094236582517624,3.997177074422582e-05,0.25
0.1116352379322052,3.996920444824637e-05,0.3125
0.09508956968784332,3.9966638152266886e-05,0.1875
0.1278192102909088,3.996407185628743e-05,0.0625
0.13181015849113464,3.9961505560307945e-05,0.0625
0.08629598468542099,3.995893926432849e-05,0.3125
0.152791827917099,3.995637296834901e-05,0.25
0.11052156984806061,3.9953806672369556e-05,0.3125
0.10324137657880783,3.995124037639007e-05,0.3125
0.16508789360523224,3.9948674080410615e-05,0.125
0.11619649827480316,3.9946107784431134e-05,0.1875
0.10235563665628433,3.994354148845167e-05,0.25
0.07612327486276627,3.994097519247219e-05,0.3125
0.1374177634716034,3.993840889649274e-05,0.0625
0.12071744352579117,3.993584260051326e-05,0.1875
0.1067507341504097,3.993327630453378e-05,0.125
0.1047268733382225,3.9930710008554316e-05,0.25
0.10040167719125748,3.992814371257485e-05,0.1875
0.1119457557797432,3.992557741659538e-05,0.1875
0.09085875004529953,3.9923011120615907e-05,0.25
0.10763604938983917,3.992044482463644e-05,0.125
0.11929633468389511,3.991787852865697e-05,0.1875
0.12033560127019882,3.9915312232677504e-05,0.25
0.10337474197149277,3.991274593669803e-05,0.3125
0.10190006345510483,3.991017964071856e-05,0.1875
0.10678014159202576,3.9907613344739095e-05,0.1875
0.1450035125017166,3.990504704875962e-05,0.0625
0.08311253041028976,3.9902480752780154e-05,0.375
0.1292535960674286,3.9899914456800686e-05,0.0625
0.12386570870876312,3.989734816082122e-05,0.3125
0.08884116262197495,3.9894781864841745e-05,0.25
0.14636299014091492,3.9892215568862264e-05,0.0
0.11020974069833755,3.988964927288281e-05,0.25
0.09840880334377289,3.988708297690333e-05,0.25
0.12871353328227997,3.988451668092387e-05,0.1875
0.11570141464471817,3.988195038494439e-05,0.1875
0.11208481341600418,3.9879384088964934e-05,0.25
0.115554079413414,3.987681779298545e-05,0.1875
0.0799090638756752,3.987425149700599e-05,0.4375
0.12384534627199173,3.987168520102651e-05,0.125
0.11594554781913757,3.986911890504706e-05,0.1875
0.10742145776748657,3.986655260906757e-05,0.1875
0.07006314396858215,3.9863986313088116e-05,0.5
0.12490775436162949,3.9861420017108635e-05,0.125
0.11825841665267944,3.985885372112918e-05,0.0625
0.10734613239765167,3.985628742514969e-05,0.25
0.12544460594654083,3.985372112917024e-05,0.1875
0.11101517826318741,3.985115483319076e-05,0.1875
0.11971230059862137,3.984858853721129e-05,0.375
0.13762012124061584,3.984602224123182e-05,0.0625
0.1203204095363617,3.984345594525235e-05,0.125
0.12193332612514496,3.984088964927288e-05,0.25
0.0964435487985611,3.983832335329341e-05,0.25
0.1202591061592102,3.983575705731394e-05,0.1875
0.09730995446443558,3.983319076133447e-05,0.3125
0.10075637698173523,3.9830624465355005e-05,0.4375
0.11951804161071777,3.982805816937553e-05,0.375
0.08541598170995712,3.9825491873396064e-05,0.25
0.0957680493593216,3.9822925577416596e-05,0.125
0.1124437227845192,3.982035928143713e-05,0.125
0.09652605652809143,3.9817792985457655e-05,0.125
0.12877655029296875,3.981522668947819e-05,0.125
0.11423459649085999,3.981266039349872e-05,0.25
0.13123899698257446,3.981009409751925e-05,0.25
0.116001196205616,3.9807527801539765e-05,0.1875
0.13320879638195038,3.980496150556031e-05,0.125
0.11249244958162308,3.980239520958083e-05,0.1875
0.12227088212966919,3.979982891360137e-05,0.1875
0.11137356609106064,3.979726261762189e-05,0.25
0.10674145072698593,3.9794696321642435e-05,0.3125
0.11368788033723831,3.9792130025662954e-05,0.125
0.12611514329910278,3.978956372968349e-05,0.125
0.10373993217945099,3.978699743370401e-05,0.3125
0.09220056235790253,3.978443113772456e-05,0.25
0.09991605579853058,3.978186484174508e-05,0.375
0.1244649738073349,3.977929854576562e-05,0.125
0.12710264325141907,3.9776732249786136e-05,0.125
0.07367341220378876,3.977416595380668e-05,0.375
0.12465269863605499,3.97715996578272e-05,0.125
0.1106891855597496,3.976903336184773e-05,0.25
0.12678661942481995,3.976646706586826e-05,0.125
0.0969938412308693,3.976390076988879e-05,0.1875
0.16314607858657837,3.976133447390932e-05,0.1875
0.06685134023427963,3.975876817792985e-05,0.5625
0.129301518201828,3.975620188195038e-05,0.1875
0.11889541894197464,3.9753635585970916e-05,0.1875
0.12206095457077026,3.975106928999144e-05,0.125
0.1011091023683548,3.9748502994011974e-05,0.1875
0.1516319066286087,3.9745936698032507e-05,0.25
0.143993079662323,3.974337040205304e-05,0.0625
0.11756952852010727,3.9740804106073565e-05,0.0625
0.10226033627986908,3.97382378100941e-05,0.1875
0.10226858407258987,3.973567151411463e-05,0.1875
0.10196776688098907,3.973310521813516e-05,0.25
0.08469418436288834,3.973053892215569e-05,0.375
0.13347989320755005,3.972797262617622e-05,0.125
0.09307435899972916,3.9725406330196754e-05,0.25
0.0933787152171135,3.9722840034217266e-05,0.25
0.12225247174501419,3.972027373823781e-05,0.25
0.09611944109201431,3.971770744225833e-05,0.25
0.08428505808115005,3.971514114627888e-05,0.3125
0.09179960191249847,3.971257485029939e-05,0.3125
0.13099941611289978,3.9710008554319936e-05,0.125
0.10343025624752045,3.9707442258340455e-05,0.3125
