loss,lr,acc
0.11132544279098511,3.999743370402053e-05,0.25
0.12384665757417679,3.999486740804106e-05,0.3125
0.09752539545297623,3.9992301112061594e-05,0.1875
0.07957807183265686,3.998973481608212e-05,0.25
0.10834775120019913,3.998716852010265e-05,0.25
0.10743187367916107,3.9984602224123185e-05,0.375
0.1126357764005661,3.998203592814371e-05,0.1875
0.08047954738140106,3.9979469632164244e-05,0.25
0.07782240957021713,3.997690333618476e-05,0.375
0.13881205022335052,3.997433704020531e-05,0.125
0.1111525148153305,3.997177074422582e-05,0.375
0.05830005928874016,3.996920444824637e-05,0.4375
0.09792575240135193,3.9966638152266886e-05,0.375
0.11387629806995392,3.996407185628743e-05,0.4375
0.08356888592243195,3.9961505560307945e-05,0.3125
0.0963967889547348,3.995893926432849e-05,0.25
0.07641895115375519,3.995637296834901e-05,0.4375
0.09423087537288666,3.9953806672369556e-05,0.125
0.09412027150392532,3.995124037639007e-05,0.1875
0.09801461547613144,3.9948674080410615e-05,0.1875
0.122389055788517,3.9946107784431134e-05,0.125
0.11528488993644714,3.994354148845167e-05,0.3125
0.10509390383958817,3.994097519247219e-05,0.3125
0.10258229076862335,3.993840889649274e-05,0.25
0.1335361897945404,3.993584260051326e-05,0.0625
0.09525813907384872,3.993327630453378e-05,0.375
0.10636822134256363,3.9930710008554316e-05,0.25
0.1211707592010498,3.992814371257485e-05,0.25
0.07599686086177826,3.992557741659538e-05,0.375
0.06341055780649185,3.9923011120615907e-05,0.5625
0.05972643196582794,3.992044482463644e-05,0.5
0.09849129617214203,3.991787852865697e-05,0.25
0.13305449485778809,3.9915312232677504e-05,0.3125
0.09774288535118103,3.991274593669803e-05,0.375
0.12021920084953308,3.991017964071856e-05,0.125
0.09440603107213974,3.9907613344739095e-05,0.5
0.08630327135324478,3.990504704875962e-05,0.25
0.09324566274881363,3.9902480752780154e-05,0.25
0.1192297413945198,3.9899914456800686e-05,0.1875
0.12397603690624237,3.989734816082122e-05,0.1875
0.08533985912799835,3.9894781864841745e-05,0.25
0.11892587691545486,3.9892215568862264e-05,0.25
0.09715333580970764,3.988964927288281e-05,0.125
0.10328187793493271,3.988708297690333e-05,0.1875
0.09108158946037292,3.988451668092387e-05,0.1875
0.11885441094636917,3.988195038494439e-05,0.125
0.07596047222614288,3.9879384088964934e-05,0.4375
0.12730713188648224,3.987681779298545e-05,0.1875
0.11936286836862564,3.987425149700599e-05,0.1875
0.0714304968714714,3.987168520102651e-05,0.3125
0.10193858295679092,3.986911890504706e-05,0.4375
0.11106154322624207,3.986655260906757e-05,0.0625
0.09494733065366745,3.9863986313088116e-05,0.25
0.08649563044309616,3.9861420017108635e-05,0.4375
0.11051476746797562,3.985885372112918e-05,0.25
