loss,lr,acc
0.08711318671703339,2.4998716852010274e-05,0.4375
0.08100354671478271,2.499743370402053e-05,0.3125
0.10386864095926285,2.499615055603079e-05,0.125
0.1096017062664032,2.4994867408041063e-05,0.3125
0.09890653938055038,2.4993584260051333e-05,0.25
0.09719346463680267,2.4992301112061592e-05,0.25
0.09704634547233582,2.4991017964071852e-05,0.4375
0.10353439301252365,2.498973481608212e-05,0.25
0.07191747426986694,2.4988451668092394e-05,0.4375
0.1049189642071724,2.4987168520102654e-05,0.3125
0.17400936782360077,2.498588537211291e-05,0.25
0.08193246275186539,2.4984602224123187e-05,0.125
0.11939571797847748,2.4983319076133456e-05,0.125
0.10392910987138748,2.4982035928143716e-05,0.1875
0.07699143886566162,2.4980752780153975e-05,0.25
0.09095998853445053,2.4979469632164245e-05,0.375
0.11737838387489319,2.4978186484174505e-05,0.1875
0.08670499175786972,2.4976903336184764e-05,0.375
0.09996601939201355,2.4975620188195034e-05,0.4375
0.06347576528787613,2.4974337040205307e-05,0.5625
0.08283688127994537,2.4973053892215566e-05,0.25
0.11289484798908234,2.4971770744225826e-05,0.1875
0.0774383544921875,2.49704875962361e-05,0.3125
0.1321241706609726,2.496920444824637e-05,0.1875
0.1332707405090332,2.4967921300256628e-05,0.25
0.10166214406490326,2.4966638152266888e-05,0.125
0.08858854323625565,2.4965355004277157e-05,0.375
0.07389004528522491,2.496407185628743e-05,0.4375
0.15114687383174896,2.496278870829769e-05,0.125
0.1568022221326828,2.4961505560307946e-05,0.125
0.1421886384487152,2.4960222412318223e-05,0.1875
0.08479884266853333,2.4958939264328492e-05,0.3125
0.14863482117652893,2.4957656116338752e-05,0.125
0.10114894807338715,2.495637296834901e-05,0.125
0.10533859580755234,2.495508982035928e-05,0.3125
0.10862049460411072,2.4953806672369554e-05,0.1875
0.09453456103801727,2.4952523524379814e-05,0.25
0.08877400308847427,2.495124037639007e-05,0.25
0.12376398593187332,2.4949957228400343e-05,0.0625
0.12128923833370209,2.4948674080410616e-05,0.1875
0.05846622586250305,2.4947390932420872e-05,0.4375
0.07420538365840912,2.4946107784431135e-05,0.375
0.08135239034891129,2.4944824636441405e-05,0.5625
0.10665656626224518,2.4943541488451678e-05,0.4375
0.11552856862545013,2.4942258340461937e-05,0.25
0.12199026346206665,2.4940975192472193e-05,0.0625
0.10742585361003876,2.4939692044482466e-05,0.3125
0.09137275069952011,2.493840889649274e-05,0.4375
0.10552265495061874,2.4937125748502982e-05,0.375
0.13436797261238098,2.4935842600513255e-05,0.125
0.07807471603155136,2.4934559452523528e-05,0.4375
0.08405568450689316,2.4933276304533784e-05,0.25
0.1264527142047882,2.4931993156544047e-05,0.1875
0.12812429666519165,2.4930710008554317e-05,0.3125
0.13661007583141327,2.492942686056459e-05,0.125
0.09149573743343353,2.492814371257485e-05,0.3125
0.13133837282657623,2.4926860564585106e-05,0.0625
0.07817170768976212,2.492557741659538e-05,0.4375
0.10538915544748306,2.4924294268605652e-05,0.3125
0.0851646140217781,2.4923011120615908e-05,0.1875
0.09681981056928635,2.492172797262617e-05,0.3125
0.09003063291311264,2.492044482463644e-05,0.5
0.08266285806894302,2.491916167664671e-05,0.4375
0.12390169501304626,2.4917878528656973e-05,0.1875
0.10718351602554321,2.491659538066723e-05,0.1875
0.10033214837312698,2.4915312232677502e-05,0.1875
0.09080168604850769,2.4914029084687775e-05,0.4375
0.08851470053195953,2.491274593669803e-05,0.3125
0.10152915865182877,2.491146278870829e-05,0.25
0.09609253704547882,2.4910179640718564e-05,0.375
