loss,lr,acc
0.7227572202682495,1.0005132591958939e-05,0.0
0.7233746647834778,1.0010265183917877e-05,0.0
0.7325071096420288,1.0015397775876815e-05,0.0
0.7296807765960693,1.0020530367835755e-05,0.0
0.7185007333755493,1.0025662959794694e-05,0.0
0.7277378439903259,1.0030795551753632e-05,0.0
0.7262423038482666,1.003592814371257e-05,0.0
0.7224220633506775,1.0041060735671508e-05,0.0
0.7117559313774109,1.0046193327630446e-05,0.0
0.7133192420005798,1.0051325919589384e-05,0.0
0.7091785073280334,1.0056458511548324e-05,0.0
0.7202293276786804,1.0061591103507263e-05,0.0
0.7050101161003113,1.00667236954662e-05,0.0
0.7061790823936462,1.0071856287425139e-05,0.0
0.6965082883834839,1.0076988879384077e-05,0.0
0.7064114212989807,1.0082121471343015e-05,0.0
0.6963396668434143,1.008725406330198e-05,0.0
0.6949147582054138,1.0092386655260919e-05,0.0
0.7073034644126892,1.0097519247219859e-05,0.0
0.698220431804657,1.0102651839178797e-05,0.0
0.6992334723472595,1.0107784431137735e-05,0.0
0.700433075428009,1.0112917023096673e-05,0.0
0.6879943013191223,1.0118049615055612e-05,0.0
0.6916149258613586,1.012318220701455e-05,0.0
0.6875812411308289,1.0128314798973488e-05,0.0
0.6870596408843994,1.0133447390932428e-05,0.0
0.6886722445487976,1.0138579982891366e-05,0.0
0.671296238899231,1.0143712574850304e-05,0.0
0.6988443732261658,1.0148845166809242e-05,0.0
0.6799309849739075,1.015397775876818e-05,0.0
0.6821088194847107,1.0159110350727119e-05,0.0
0.6781466603279114,1.0164242942686057e-05,0.0
0.6716134548187256,1.0169375534644997e-05,0.0
0.6714742183685303,1.0174508126603935e-05,0.0
0.6812518239021301,1.0179640718562873e-05,0.0
0.6629040837287903,1.0184773310521812e-05,0.0
0.6801254153251648,1.018990590248075e-05,0.0
0.680332362651825,1.0195038494439688e-05,0.0
0.6618810892105103,1.0200171086398626e-05,0.0
0.6751074194908142,1.0205303678357566e-05,0.0
0.646784782409668,1.0210436270316504e-05,0.0
0.6770827174186707,1.0215568862275442e-05,0.0
0.6621025800704956,1.022070145423438e-05,0.0
0.6475659608840942,1.0225834046193319e-05,0.0
0.6644798517227173,1.0230966638152257e-05,0.0
0.6650922298431396,1.0236099230111197e-05,0.0
0.6456670165061951,1.0241231822070135e-05,0.0
0.6560456156730652,1.0246364414029073e-05,0.0
0.6482993960380554,1.0251497005988011e-05,0.0
0.66269850730896,1.0256629597946977e-05,0.0
0.669145405292511,1.0261762189905915e-05,0.0
0.647530198097229,1.0266894781864853e-05,0.0
0.6484224200248718,1.0272027373823791e-05,0.0
0.6512998938560486,1.027715996578273e-05,0.0
0.65065997838974,1.028229255774167e-05,0.0
0.6337446570396423,1.0287425149700608e-05,0.0
0.6528594493865967,1.0292557741659546e-05,0.0
0.6399354934692383,1.0297690333618484e-05,0.0
0.6367679834365845,1.0302822925577422e-05,0.0
0.6419792175292969,1.030795551753636e-05,0.0
0.6284584999084473,1.03130881094953e-05,0.0
0.6326200366020203,1.0318220701454239e-05,0.0
0.6299445629119873,1.0323353293413177e-05,0.0
0.6388787031173706,1.0328485885372115e-05,0.0
0.6304032206535339,1.0333618477331053e-05,0.0
0.6333367228507996,1.0338751069289991e-05,0.0
0.6272913217544556,1.034388366124893e-05,0.0
0.6272006034851074,1.034901625320787e-05,0.0
0.6298834085464478,1.0354148845166808e-05,0.0
0.6171739101409912,1.0359281437125746e-05,0.0
0.6132057309150696,1.0364414029084684e-05,0.0
0.6302918195724487,1.0369546621043622e-05,0.0
0.623272180557251,1.037467921300256e-05,0.0
0.6188530325889587,1.0379811804961499e-05,0.0
0.6278406977653503,1.0384944396920439e-05,0.0
0.6155613660812378,1.0390076988879377e-05,0.0
0.6110567450523376,1.0395209580838315e-05,0.0
0.6075427532196045,1.0400342172797253e-05,0.0
0.6098698377609253,1.0405474764756191e-05,0.0
0.6028286218643188,1.041060735671513e-05,0.0
0.623854398727417,1.0415739948674068e-05,0.0
0.6133987307548523,1.0420872540633033e-05,0.0
0.5984388589859009,1.0426005132591971e-05,0.0
0.5987604260444641,1.0431137724550911e-05,0.0
0.6088390350341797,1.043627031650985e-05,0.0
0.6102678179740906,1.0441402908468787e-05,0.0
0.6109992861747742,1.0446535500427726e-05,0.0
0.5922497510910034,1.0451668092386664e-05,0.0
0.5880478620529175,1.0456800684345602e-05,0.0
0.5977053046226501,1.0461933276304542e-05,0.0
0.5986287593841553,1.046706586826348e-05,0.0
0.5905517339706421,1.0472198460222418e-05,0.0
0.5941931009292603,1.0477331052181357e-05,0.0
0.5894729495048523,1.0482463644140295e-05,0.0
0.5906392931938171,1.0487596236099233e-05,0.0
0.5897405743598938,1.0492728828058171e-05,0.0
0.5891305804252625,1.0497861420017111e-05,0.0
0.5938038229942322,1.050299401197605e-05,0.0
0.5893924236297607,1.0508126603934987e-05,0.0
0.596068799495697,1.0513259195893926e-05,0.0
0.5870049595832825,1.0518391787852864e-05,0.0
0.584493100643158,1.0523524379811802e-05,0.0
0.579339325428009,1.052865697177074e-05,0.0
0.5840761065483093,1.053378956372968e-05,0.0
0.5810617804527283,1.0538922155688618e-05,0.0
0.5696268081665039,1.0544054747647557e-05,0.0
0.5766467452049255,1.0549187339606495e-05,0.0
0.5742284059524536,1.0554319931565433e-05,0.0
0.5889980792999268,1.0559452523524371e-05,0.0
0.5724112391471863,1.056458511548331e-05,0.0
0.5871806144714355,1.056971770744225e-05,0.0
0.5730355381965637,1.0574850299401187e-05,0.0
0.5637307167053223,1.0579982891360126e-05,0.0
0.559360921382904,1.0585115483319064e-05,0.0
