loss,lr,acc
0.09895171970129013,3.999743370402053e-05,0.1875
0.08380742371082306,3.999486740804106e-05,0.3125
0.07875552028417587,3.9992301112061594e-05,0.3125
0.10615524649620056,3.998973481608212e-05,0.1875
0.12805047631263733,3.998716852010265e-05,0.1875
0.10432679951190948,3.9984602224123185e-05,0.375
0.11330626904964447,3.998203592814371e-05,0.25
0.09645309299230576,3.9979469632164244e-05,0.3125
0.09061730653047562,3.997690333618476e-05,0.25
0.08863046765327454,3.997433704020531e-05,0.3125
0.10671518743038177,3.997177074422582e-05,0.375
0.09730060398578644,3.996920444824637e-05,0.3125
0.07337870448827744,3.9966638152266886e-05,0.3125
0.09770170599222183,3.996407185628743e-05,0.25
0.09310584515333176,3.9961505560307945e-05,0.1875
0.10621929913759232,3.995893926432849e-05,0.375
0.10741323977708817,3.995637296834901e-05,0.25
0.11421845853328705,3.9953806672369556e-05,0.1875
0.12207849323749542,3.995124037639007e-05,0.1875
0.1230221837759018,3.9948674080410615e-05,0.125
0.11685372143983841,3.9946107784431134e-05,0.25
0.0912589579820633,3.994354148845167e-05,0.1875
0.06931168586015701,3.994097519247219e-05,0.4375
0.09748140722513199,3.993840889649274e-05,0.25
0.10015340149402618,3.993584260051326e-05,0.25
0.14302287995815277,3.993327630453378e-05,0.125
0.1381596177816391,3.9930710008554316e-05,0.1875
0.11138159036636353,3.992814371257485e-05,0.125
0.083497054874897,3.992557741659538e-05,0.375
0.1026274710893631,3.9923011120615907e-05,0.25
0.11805485188961029,3.992044482463644e-05,0.1875
0.09062035381793976,3.991787852865697e-05,0.4375
0.12407175451517105,3.9915312232677504e-05,0.1875
0.06055505573749542,3.991274593669803e-05,0.625
0.08969816565513611,3.991017964071856e-05,0.25
0.125061497092247,3.9907613344739095e-05,0.25
0.10571087151765823,3.990504704875962e-05,0.3125
0.11349023133516312,3.9902480752780154e-05,0.1875
0.0883416160941124,3.9899914456800686e-05,0.3125
0.1416722536087036,3.989734816082122e-05,0.125
0.09044008702039719,3.9894781864841745e-05,0.375
0.09765753149986267,3.9892215568862264e-05,0.4375
0.07966311275959015,3.988964927288281e-05,0.375
0.11203087866306305,3.988708297690333e-05,0.125
0.12163818627595901,3.988451668092387e-05,0.125
0.11253832280635834,3.988195038494439e-05,0.3125
0.11343500763177872,3.9879384088964934e-05,0.125
0.08611420542001724,3.987681779298545e-05,0.25
0.1062605157494545,3.987425149700599e-05,0.375
0.11095408350229263,3.987168520102651e-05,0.125
0.07889074087142944,3.986911890504706e-05,0.3125
0.10396092385053635,3.986655260906757e-05,0.1875
0.12391404062509537,3.9863986313088116e-05,0.1875
0.11275741457939148,3.9861420017108635e-05,0.125
0.09398914128541946,3.985885372112918e-05,0.3125
0.09197412431240082,3.985628742514969e-05,0.3125
0.09081747382879257,3.985372112917024e-05,0.375
0.09303560107946396,3.985115483319076e-05,0.3125
0.09717456251382828,3.984858853721129e-05,0.3125
0.09385102242231369,3.984602224123182e-05,0.1875
0.08202151209115982,3.984345594525235e-05,0.375
0.1208602786064148,3.984088964927288e-05,0.3125
0.11059518903493881,3.983832335329341e-05,0.1875
0.09502356499433517,3.983575705731394e-05,0.125
0.08393058180809021,3.983319076133447e-05,0.3125
0.10239516198635101,3.9830624465355005e-05,0.0625
0.08315680176019669,3.982805816937553e-05,0.3125
0.087223581969738,3.9825491873396064e-05,0.3125
0.09342481195926666,3.9822925577416596e-05,0.25
0.10268714278936386,3.982035928143713e-05,0.1875
0.08841519802808762,3.9817792985457655e-05,0.1875
0.0756559744477272,3.981522668947819e-05,0.4375
0.10017897188663483,3.981266039349872e-05,0.1875
0.11122804880142212,3.981009409751925e-05,0.125
0.10458088666200638,3.9807527801539765e-05,0.1875
0.09985556453466415,3.980496150556031e-05,0.375
0.06691352277994156,3.980239520958083e-05,0.375
0.10315825045108795,3.979982891360137e-05,0.125
0.09299065172672272,3.979726261762189e-05,0.3125
0.0970766693353653,3.9794696321642435e-05,0.25
0.10390191525220871,3.9792130025662954e-05,0.3125
0.09948461502790451,3.978956372968349e-05,0.25
0.11485019326210022,3.978699743370401e-05,0.1875
0.1215488389134407,3.978443113772456e-05,0.1875
0.08965838700532913,3.978186484174508e-05,0.375
0.13926716148853302,3.977929854576562e-05,0.125
0.09314438700675964,3.9776732249786136e-05,0.3125
0.10798873752355576,3.977416595380668e-05,0.25
0.0963292047381401,3.97715996578272e-05,0.25
0.11127587407827377,3.976903336184773e-05,0.1875
0.10090465843677521,3.976646706586826e-05,0.375
0.1154334768652916,3.976390076988879e-05,0.3125
0.11480916291475296,3.976133447390932e-05,0.3125
0.12731026113033295,3.975876817792985e-05,0.25
0.12633901834487915,3.975620188195038e-05,0.25
0.10921381413936615,3.9753635585970916e-05,0.25
0.11842650175094604,3.975106928999144e-05,0.0
0.09347095340490341,3.9748502994011974e-05,0.4375
0.11040451377630234,3.9745936698032507e-05,0.3125
0.09370804578065872,3.974337040205304e-05,0.1875
0.09893032908439636,3.9740804106073565e-05,0.25
0.09251228719949722,3.97382378100941e-05,0.1875
0.08081793785095215,3.973567151411463e-05,0.3125
0.07626066356897354,3.973310521813516e-05,0.3125
0.09779612720012665,3.973053892215569e-05,0.1875
0.08975409716367722,3.972797262617622e-05,0.3125
0.11594023555517197,3.9725406330196754e-05,0.1875
0.10888241231441498,3.9722840034217266e-05,0.25
0.13968612253665924,3.972027373823781e-05,0.0
0.11708333343267441,3.971770744225833e-05,0.1875
0.10772069543600082,3.971514114627888e-05,0.1875
0.11492136865854263,3.971257485029939e-05,0.25
0.059951432049274445,3.9710008554319936e-05,0.5625
0.08447416126728058,3.9707442258340455e-05,0.3125
0.0787917971611023,3.9704875962361e-05,0.375
0.12372679263353348,3.970230966638151e-05,0.125
0.13351140916347504,3.969974337040206e-05,0.125
0.08204593509435654,3.969717707442258e-05,0.1875
0.11175050586462021,3.969461077844312e-05,0.1875
0.07280957698822021,3.969204448246364e-05,0.4375
0.10521429032087326,3.968947818648418e-05,0.25
0.10336416214704514,3.96869118905047e-05,0.1875
0.07657855749130249,3.968434559452523e-05,0.4375
0.09532295167446136,3.968177929854576e-05,0.3125
0.07597401738166809,3.967921300256629e-05,0.5
0.11291585117578506,3.9676646706586826e-05,0.25
0.07828789204359055,3.967408041060735e-05,0.3125
0.10845541954040527,3.9671514114627884e-05,0.25
0.09666439890861511,3.966894781864842e-05,0.25
0.0979844182729721,3.966638152266895e-05,0.125
0.12967941164970398,3.9663815226689475e-05,0.0625
0.11272571235895157,3.966124893071001e-05,0.1875
0.11797929555177689,3.965868263473054e-05,0.1875
0.1300651878118515,3.9656116338751066e-05,0.125
0.0844690352678299,3.96535500427716e-05,0.3125
0.09747713059186935,3.965098374679213e-05,0.3125
0.1256340593099594,3.9648417450812664e-05,0.1875
0.09284146875143051,3.964585115483319e-05,0.375
0.10557158291339874,3.964328485885371e-05,0.1875
0.09961562603712082,3.9640718562874255e-05,0.25
0.1076139360666275,3.9638152266894774e-05,0.3125
0.11475426703691483,3.963558597091531e-05,0.0
0.08478841930627823,3.963301967493583e-05,0.4375
0.10957558453083038,3.963045337895638e-05,0.25
0.09895431250333786,3.96278870829769e-05,0.3125
0.10146795213222504,3.962532078699744e-05,0.4375
0.07534708827733994,3.9622754491017956e-05,0.25
0.09443029761314392,3.96201881950385e-05,0.3125
0.10891992598772049,3.961762189905902e-05,0.125
0.06368624418973923,3.961505560307956e-05,0.4375
0.09609731286764145,3.961248930710008e-05,0.3125
0.14471176266670227,3.9609923011120626e-05,0.0625
0.10480228066444397,3.960735671514114e-05,0.125
0.08036099374294281,3.9604790419161684e-05,0.375
0.08311205357313156,3.96022241231822e-05,0.3125
0.08931495994329453,3.9599657827202736e-05,0.375
0.10876704007387161,3.959709153122326e-05,0.125
0.12361784279346466,3.9594525235243794e-05,0.125
0.10927096009254456,3.959195893926433e-05,0.1875
0.11026163399219513,3.958939264328486e-05,0.375
0.08913367241621017,3.9586826347305385e-05,0.375
0.09442982077598572,3.958426005132592e-05,0.375
0.08130082488059998,3.958169375534645e-05,0.4375
0.11337313055992126,3.9579127459366976e-05,0.25
0.08017023652791977,3.957656116338751e-05,0.375
0.1015065386891365,3.957399486740804e-05,0.3125
0.1200866848230362,3.9571428571428574e-05,0.25
0.1295214742422104,3.95688622754491e-05,0.125
0.12368680536746979,3.956629597946963e-05,0.25
0.1136212944984436,3.9563729683490165e-05,0.25
0.06621386110782623,3.95611633875107e-05,0.3125
0.09492020308971405,3.955859709153121e-05,0.1875
0.12065015733242035,3.9556030795551756e-05,0.125
0.1301202028989792,3.9553464499572275e-05,0.1875
0.11602894216775894,3.955089820359282e-05,0.0625
0.09196250140666962,3.9548331907613333e-05,0.3125
0.13858655095100403,3.954576561163388e-05,0.25
0.1250087022781372,3.95431993156544e-05,0.125
0.08379974216222763,3.954063301967494e-05,0.3125
0.09021726995706558,3.953806672369546e-05,0.4375
0.13619695603847504,3.9535500427716e-05,0.1875
0.08507592976093292,3.953293413173652e-05,0.3125
0.10841275006532669,3.953036783575706e-05,0.1875
0.09381456673145294,3.952780153977758e-05,0.125
0.09843070060014725,3.952523524379813e-05,0.25
0.1062568947672844,3.9522668947818646e-05,0.1875
0.13540039956569672,3.9520102651839185e-05,0.1875
0.1425543874502182,3.9517536355859704e-05,0.0625
0.08811283856630325,3.951497005988024e-05,0.375
0.08312492072582245,3.951240376390077e-05,0.375
0.09169355034828186,3.9509837467921295e-05,0.25
0.08306188881397247,3.950727117194183e-05,0.25
0.07280503213405609,3.950470487596236e-05,0.4375
0.10540375113487244,3.9502138579982886e-05,0.0625
0.10682281106710434,3.949957228400342e-05,0.125
0.1087559163570404,3.949700598802395e-05,0.125
0.07362744212150574,3.9494439692044484e-05,0.5
0.08813288062810898,3.949187339606501e-05,0.25
0.12530632317066193,3.948930710008554e-05,0.25
0.11632814258337021,3.9486740804106075e-05,0.3125
0.09473259747028351,3.948417450812661e-05,0.3125
0.06574418395757675,3.9481608212147133e-05,0.3125
0.1205148920416832,3.9479041916167666e-05,0.1875
0.09010779112577438,3.94764756201882e-05,0.25
0.14502191543579102,3.947390932420872e-05,0.0625
0.10043015331029892,3.947134302822926e-05,0.125
0.10591042786836624,3.9468776732249776e-05,0.25
0.0806659683585167,3.946621043627032e-05,0.25
0.1403142362833023,3.9463644140290835e-05,0.1875
0.08721809834241867,3.946107784431138e-05,0.4375
0.10038212686777115,3.94585115483319e-05,0.375
0.12027136236429214,3.9455945252352446e-05,0.1875
0.11347337067127228,3.945337895637296e-05,0.375
0.08607344329357147,3.9450812660393504e-05,0.1875
0.1586153507232666,3.944824636441402e-05,0.3125
0.13435378670692444,3.944568006843457e-05,0.0625
0.08709004521369934,3.944311377245508e-05,0.4375
0.12919163703918457,3.944054747647563e-05,0.0625
0.0872483029961586,3.943798118049615e-05,0.3125
0.0885421559214592,3.9435414884516686e-05,0.5625
0.09396639466285706,3.9432848588537205e-05,0.3125
0.11730299890041351,3.943028229255774e-05,0.1875
0.1075461283326149,3.942771599657827e-05,0.3125
0.13426508009433746,3.9425149700598796e-05,0.0625
0.09906883537769318,3.942258340461933e-05,0.1875
0.08507127314805984,3.942001710863986e-05,0.375
0.10439587384462357,3.9417450812660394e-05,0.125
0.21891909837722778,3.941488451668092e-05,0.125
0.11000514775514603,3.941231822070145e-05,0.25
0.11202965676784515,3.9409751924721985e-05,0.25
0.07955905795097351,3.940718562874252e-05,0.25
0.08239571750164032,3.9404619332763044e-05,0.4375
0.08267312496900558,3.9402053036783576e-05,0.25
0.12175930291414261,3.939948674080411e-05,0.1875
0.09140349179506302,3.9396920444824635e-05,0.25
0.08572418987751007,3.939435414884517e-05,0.1875
0.07404311001300812,3.93917878528657e-05,0.4375
0.07636341452598572,3.938922155688622e-05,0.4375
0.06814637035131454,3.938665526090676e-05,0.5
0.12969624996185303,3.938408896492728e-05,0.0625
0.10723225027322769,3.938152266894782e-05,0.0625
0.08650299906730652,3.937895637296834e-05,0.375
0.10245070606470108,3.937639007698888e-05,0.375
0.09224105626344681,3.93738237810094e-05,0.3125
0.11404590308666229,3.937125748502995e-05,0.25
0.10927880555391312,3.9368691189050466e-05,0.25
0.08714071661233902,3.9366124893071005e-05,0.25
0.12524668872356415,3.9363558597091524e-05,0.125
0.0858863964676857,3.936099230111207e-05,0.25
0.09028483182191849,3.935842600513258e-05,0.3125
0.08900287002325058,3.935585970915313e-05,0.3125
0.10646585375070572,3.935329341317365e-05,0.3125
0.11178088188171387,3.9350727117194194e-05,0.3125
0.07884600013494492,3.9348160821214706e-05,0.3125
0.09064768254756927,3.934559452523524e-05,0.5
0.07991953194141388,3.934302822925577e-05,0.375
0.08936812728643417,3.9340461933276304e-05,0.375
0.14637944102287292,3.933789563729683e-05,0.125
0.11461767554283142,3.933532934131736e-05,0.1875
0.11216497421264648,3.9332763045337895e-05,0.1875
0.10189133137464523,3.933019674935843e-05,0.1875
0.10325370728969574,3.9327630453378954e-05,0.1875
0.10679730772972107,3.9325064157399486e-05,0.375
0.10780052095651627,3.932249786142002e-05,0.1875
0.11805228888988495,3.9319931565440545e-05,0.1875
0.1004929393529892,3.931736526946108e-05,0.1875
0.11314065754413605,3.931479897348161e-05,0.0625
0.0803525373339653,3.931223267750214e-05,0.3125
0.10807541757822037,3.930966638152267e-05,0.3125
0.12449292093515396,3.93071000855432e-05,0.1875
0.10773952305316925,3.930453378956372e-05,0.25
0.08872959017753601,3.9301967493584266e-05,0.4375
0.12565071880817413,3.929940119760478e-05,0.1875
0.10094723105430603,3.9296834901625324e-05,0.3125
0.09483736008405685,3.9294268605645844e-05,0.25
0.08821175992488861,3.929170230966639e-05,0.4375
0.1152314841747284,3.92891360136869e-05,0.25
0.08743034303188324,3.928656971770745e-05,0.3125
0.1069159284234047,3.928400342172797e-05,0.25
0.10233604162931442,3.9281437125748506e-05,0.1875
0.14613936841487885,3.9278870829769026e-05,0.1875
0.10934365540742874,3.927630453378957e-05,0.25
0.11259771138429642,3.927373823781009e-05,0.125
0.09096060693264008,3.927117194183063e-05,0.4375
0.11563481390476227,3.926860564585115e-05,0.1875
0.1126062422990799,3.926603934987168e-05,0.25
0.10037572681903839,3.9263473053892214e-05,0.25
0.1249835342168808,3.926090675791274e-05,0.25
0.11642064154148102,3.925834046193327e-05,0.1875
0.11448106169700623,3.9255774165953805e-05,0.1875
0.11498919874429703,3.925320786997434e-05,0.125
0.08532164245843887,3.9250641573994864e-05,0.375
0.09942284226417542,3.9248075278015396e-05,0.25
0.10788286477327347,3.924550898203593e-05,0.3125
0.11394558846950531,3.9242942686056455e-05,0.0625
0.11722440272569656,3.924037639007699e-05,0.125
0.0996684581041336,3.923781009409752e-05,0.3125
0.09747814387083054,3.923524379811805e-05,0.3125
0.05759529769420624,3.923267750213858e-05,0.5
0.11639152467250824,3.923011120615911e-05,0.3125
0.11634507030248642,3.9227544910179644e-05,0.1875
0.1083006039261818,3.9224978614200176e-05,0.3125
0.09238184243440628,3.92224123182207e-05,0.25
0.08364247530698776,3.921984602224122e-05,0.25
0.0987912192940712,3.921727972626177e-05,0.375
0.09403331577777863,3.9214713430282286e-05,0.3125
0.12595000863075256,3.9212147134302826e-05,0.25
0.12882040441036224,3.9209580838323345e-05,0.1875
0.12363102287054062,3.920701454234389e-05,0.125
0.07285197824239731,3.92044482463644e-05,0.375
0.1517878770828247,3.920188195038495e-05,0.1875
0.10651830583810806,3.919931565440547e-05,0.0625
0.11249397695064545,3.9196749358426014e-05,0.25
0.1119590699672699,3.919418306244653e-05,0.25
0.10087298601865768,3.919161676646707e-05,0.375
0.10301579535007477,3.918905047048759e-05,0.1875
0.06999856233596802,3.918648417450814e-05,0.4375
0.11701610684394836,3.918391787852865e-05,0.375
0.08657713234424591,3.918135158254918e-05,0.3125
0.08267287164926529,3.9178785286569715e-05,0.4375
0.08433622866868973,3.917621899059024e-05,0.125
0.10607100278139114,3.9173652694610774e-05,0.0625
0.07800950855016708,3.9171086398631306e-05,0.3125
0.10103842616081238,3.916852010265184e-05,0.1875
0.12190592288970947,3.9165953806672365e-05,0.125
0.1117347702383995,3.91633875106929e-05,0.25
0.10441549122333527,3.916082121471343e-05,0.25
0.11111445724964142,3.915825491873396e-05,0.1875
0.09094632416963577,3.915568862275449e-05,0.25
0.10171108692884445,3.915312232677502e-05,0.375
0.11982584744691849,3.9150556030795554e-05,0.25
0.12166275084018707,3.9147989734816086e-05,0.1875
0.09925732016563416,3.914542343883661e-05,0.3125
0.097718246281147,3.9142857142857145e-05,0.3125
0.0923183411359787,3.9140290846877664e-05,0.5
0.10090135037899017,3.91377245508982e-05,0.1875
0.11125577241182327,3.913515825491872e-05,0.1875
0.09299939125776291,3.913259195893927e-05,0.3125
