loss,lr,acc
0.09753794968128204,2.4998716852010274e-05,0.125
0.07514460384845734,2.499743370402053e-05,0.4375
0.11797551065683365,2.499615055603079e-05,0.1875
0.11109589040279388,2.4994867408041063e-05,0.125
0.06800830364227295,2.4993584260051333e-05,0.5
0.08844812959432602,2.4992301112061592e-05,0.25
0.10114450752735138,2.4991017964071852e-05,0.3125
0.06790297478437424,2.498973481608212e-05,0.375
0.14375823736190796,2.4988451668092394e-05,0.0625
0.07873128354549408,2.4987168520102654e-05,0.4375
0.09063281118869781,2.498588537211291e-05,0.3125
0.0938362404704094,2.4984602224123187e-05,0.1875
0.11029152572154999,2.4983319076133456e-05,0.1875
0.08854934573173523,2.4982035928143716e-05,0.25
0.09648104012012482,2.4980752780153975e-05,0.4375
0.13447289168834686,2.4979469632164245e-05,0.125
0.07266490906476974,2.4978186484174505e-05,0.375
0.12270037084817886,2.4976903336184764e-05,0.3125
0.07604032009840012,2.4975620188195034e-05,0.375
0.10077975690364838,2.4974337040205307e-05,0.3125
0.09187202900648117,2.4973053892215566e-05,0.4375
0.08847237378358841,2.4971770744225826e-05,0.375
0.1489330232143402,2.49704875962361e-05,0.125
0.09300123155117035,2.496920444824637e-05,0.4375
0.09492503106594086,2.4967921300256628e-05,0.1875
0.08407540619373322,2.4966638152266888e-05,0.375
0.07982897013425827,2.4965355004277157e-05,0.3125
0.10379304736852646,2.496407185628743e-05,0.25
0.12303836643695831,2.496278870829769e-05,0.25
0.11162606626749039,2.4961505560307946e-05,0.125
0.11969795823097229,2.4960222412318223e-05,0.25
0.10657411068677902,2.4958939264328492e-05,0.1875
0.11065229773521423,2.4957656116338752e-05,0.1875
0.1194835901260376,2.495637296834901e-05,0.375
0.1328863501548767,2.495508982035928e-05,0.3125
0.09151177853345871,2.4953806672369554e-05,0.5
0.10323403775691986,2.4952523524379814e-05,0.3125
0.1279071867465973,2.495124037639007e-05,0.25
0.07504364103078842,2.4949957228400343e-05,0.375
0.07978587597608566,2.4948674080410616e-05,0.25
